:ID,:LABEL,content,metadata
Sentence_73a6e4e0-c157-4cae-bc28-c0788f6a1e53,Sentence,"Activation (e.g. motion sensors and push buttons), safety features and the time-lapse allowed for entry and exit through powered door systems should be carefully considered to suit the needs of people who cannot react quickly.",{'ID': '73_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_1320873f-de9b-4c55-a7c0-67f545c4a46e,Sentence,"All access routes to principal, or alternative accessible, entrances should be surfaced so that people are able to travel along them easily, without excessive effort and without the risk of tripping or falling.",{'ID': '42_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_1ebce0c9-705c-47ee-8429-e83cfbed72db,Sentence,"All walls, ducts and boxings to every WC/cloakroom, bath and shower room are strong enough to support grab rails, seats and other adaptations that could impose a load of 1.5kN/m2.",{'ID': '103_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_517253f8-98b1-4821-8901-75124d3237db,Sentence,"Consideration should be given to the provision of a second handrail on stairs in a wide range of building types, and particularly in schools, for use by children and people of short stature.",{'ID': '59_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_28433761-e537-456b-9ff8-00e786b43143,Sentence,Consumer units should be mounted so that the switches are between 1350mm and 1450mm above floor level.,{'ID': '126_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_6ab07828-b6aa-4a60-8860-333f061a0fde,Sentence,"Door furniture on manually operated non-powered doors should be easy to operate by people with limited manual dexterity, and be readily apparent against the background of the door.",{'ID': '71_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_12f51746-1632-4628-9d8a-98dcf58ed9fc,Sentence,Doors must be capable of opening outwards - in wheelchair adaptable bathrooms the door may open inwards providing that the door can be easily rehung to open outwards (e.g. door stops are planted and easily moved).,{'ID': '116_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_57f7bbad-51b7-4627-8fe9-2d7a50289448,Sentence,"Doors to the principal, or alternative accessible, entrance should be accessible to all, particularly wheelchair users and people with limited physical dexterity.",{'ID': '64_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_061c3b6a-49ed-4803-9436-e6349fae98e0,Sentence,Entrance doors should be capable of being held closed when not in use.,{'ID': '65_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_f72a98f3-b7d2-4633-b244-0d7242dfb0c9,Sentence,Every single bedroom has a minimum floor area of 8.5m2 and is at least 2.4m wide.,{'ID': '102_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_df09194e-2fe6-4007-b6c1-1a7383f1baba,Sentence,"Generally, gradients within the approach should be as gentle as possible.",{'ID': '40_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_745d890e-3b3c-4972-8b75-dfdfd81e764a,Sentence,"Handrails should be set at heights that are convenient for all users of the building and should extend safely beyond the top and bottom of a flight of steps, or a ramp, to give both stability and warning of the presence of a change in level.",{'ID': '58_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_9d522aad-d404-4a57-83f9-474c95932b9e,Sentence,Handrails should be spaced away from the wall and rigidly supported in a way that avoids impeding finger grip.,{'ID': '57_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_e9d02df9-2fcb-4acc-bd08-18a4348cd823,Sentence,"If people need to obtain tickets for pay and display parking, the ticket dispensing machines should be located in a way that allows a person in a wheelchair, or a person of short stature, to gain access close to the machine and reach the payment and ticket dispensing functions.",{'ID': '46_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_6ec243f2-9294-4b7c-89a4-1c46e4a69cc9,Sentence,"If site constraints necessitate an approach of 1:20 or steeper, an approach incorporating ramped access should be provided.",{'ID': '49_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a2f3a871-91d5-4777-95c9-4744792b3a69,Sentence,"in an existing building, for the principal or main staff entrance or entrances to be accessible, an alternative accessible entrance should be provided.",{'ID': '61_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_ad30824c-74be-4f4f-916a-dfe1e0a89205,Sentence,"It should be noted that double buggies are wider than wheelchairs and that, where relevant to the building type, this should be borne in mind when determining an appropriate effective clear width for an entrance door.",{'ID': '67_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d56a51f7-6ec0-457b-a9ed-263fffe3a3e2,Sentence,"Once open, all doors to accessible entrances should be wide enough to allow unrestricted passage for a variety of users, including wheelchair users, people carrying luggage, people with assistance dogs, and parents with pushchairs and small children.",{'ID': '66_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c145afb4-469c-49a7-a14f-167094cf055e,Sentence,People should be able to appreciate easily where to place their feet by highlighting nosings and avoiding open rises.,{'ID': '54_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_f398541a-81df-4380-a408-d7b1beaa7c92,Sentence,"People should be able to see other people approaching from the opposite direction, thereby allowing sufficient reaction time for both parties to avoid a collision.",{'ID': '68_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_42f29765-356f-4d9c-9a73-bc99e7044e07,Sentence,"People with mobility impairments who arrive as passengers should be able to alight from a vehicle close to the principal entrance, or alternative accessible entrance, of the building in a way that is convenient for entry into the building.",{'ID': '47_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_1e3d8e3a-93fd-47e2-833e-d7f36c901c77,Sentence,Skirtings totalling up to 50mm total thickness and shallow projecting ducts or casings above 1800mm may be discounted when measuring clear width.,{'ID': '131_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_b4582e8e-9bf5-4d2e-8eb3-975e45511aa2,Sentence,"The building should be designed, within the overall constraints of space, so that the difference in level between the entrance storey and the site entry point is minimised.",{'ID': '37_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_19478a13-7457-4dd3-a394-744f826db7b0,Sentence,"The handle to at least one window in the principal living area is 700-1000mm above floor level, unless fitted with a remote opening device that is within this height range.",{'ID': '127_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_2cf150af-bede-4bb6-aa2e-b9f42a109761,Sentence,The warning should be placed sufficiently in advance of the hazard to allow time to stop and not be so narrow that it might be missed in a single stride.,{'ID': '53_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_0cfe8c0e-45e4-4c4c-bf9b-906e26e28c75,Sentence,"There should be sufficient space for people to approach the building, pass others who are travelling in the opposite direction and carry out all necessary manoeuvres.",{'ID': '43_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_23867bb3-e845-48ca-9ee8-72010a55aa42,Sentence,WC doors must be capable of opening outwards.,{'ID': '124_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_992e8f11-81ac-4d2f-b7d1-60e46b4b7261,Sentence,Wheelchair accessible dwellings must also provide both a level access shower and a bath.,{'ID': '108_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_302c413e-fefd-47f1-914f-0dc787e4a761,Sentence,"Where illuminance on surfaces is greater than 200 lux, a difference in light reflectance value should be a minimum of 20 points.",{'ID': '29_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_85745724-aa09-4cdd-ad17-3c50ea2b99a1,Sentence,"Where sanitary facilities are wheelchair accessible, basins and sinks should be wall hung (typically with their rim 770-850mm above finished floor level) and the clear zone beneath basins, services and pedestals is maximised to enable wheelchair users to approach.",{'ID': '105_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_0f67dad7-6df9-444b-8e72-f447668e3fde,Sentence,"Where sanitary facilities are wheelchair accessible, WC pans should be a minimum of 400mm high.",{'ID': '104_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_8421f806-70f2-46a9-a308-90a40da3541d,Sentence,"Where the gradient of the approach, whether over its whole length or in part, is 1:20 or steeper, that part of the approach should be designed as ramped access.",{'ID': '41_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_db611a74-4d57-4f90-989b-23b990d705ae,Sentence,"Whichever approach is adopted, the agreed level of provision should be clearly recorded.",{'ID': '24_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_01008f69-874b-443e-bcb2-2f5630280049,Sentence,"If stairs are used only as an emergency exit and if they lead to spaces in a dwelling or accommodation facility other than those that are necessary for living, the riser may be no more than 220 millimetres and the tread must be no less than 220 millimetres.",{'ID': '24_Finnish_SafetyOfUse'}
Sentence_03bdab65-fc14-4101-add9-f26c25f41e82,Sentence,A drainage point shall be equipped with a cleansable water seal.,{'ID': '134_Finnish_Health-WaterAndSewerage'}
Sentence_117864c0-5065-4c55-b390-c17b60c8d9dd,Sentence,"If the protective part of the barrier contains only vertical structures, a cube with edges of no more than 100 millimetres may pass through its openings.",{'ID': '48_Finnish_SafetyOfUse'}
Sentence_1913381b-a2cc-496e-9168-82ccf2a01d50,Sentence,"In connection with repair and alteration work, the heat emitters connected to the domestic hot water ring duct may be replaced so that the heat emission capacity of the heat emitters to be installed does not exceed 200 Watts per room.",{'ID': '67_Finnish_Health-WaterAndSewerage'}
Sentence_263dec16-c53e-4169-91d3-b6961fcda501,Sentence,The water system shall be leakproof.,{'ID': '84_Finnish_Health-WaterAndSewerage'}
Sentence_33206aa7-1092-4ab9-9534-8e8e16e72d1b,Sentence,The storm water system shall be cleansable via manholes and fittings.,{'ID': '165_Finnish_Health-WaterAndSewerage'}
Sentence_3322ab9c-4c2b-49af-9bf5-74e0efec08d1,Sentence,The water system shall withstand internal excess pressure of at least 1 000 kilopascals.,{'ID': '65_Finnish_Health-WaterAndSewerage'}
Sentence_40b40b1b-d1b1-49d8-b9b7-13c5845a169d,Sentence,The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius.,{'ID': '71_Finnish_Health-WaterAndSewerage'}
Sentence_4d54279f-8590-4a58-86d5-afb7f3069870,Sentence,"The apartment-specific water meters shall be located in a place where they are easy to install, read and service.",{'ID': '75_Finnish_Health-WaterAndSewerage'}
Sentence_5577528f-8fa0-4ca3-96f6-ea418091cb86,Sentence,The side edges of stairs and landings must be fitted with a raised camber to prevent slipping over the edge if a cube measuring more than 50 millimetres in width is able to pass through the opening between the plane level and the handrail or wall.,{'ID': '32_Finnish_SafetyOfUse'}
Sentence_61016afd-5449-4b1a-8fe5-86705f07d817,Sentence,Products to be used in the water system shall be suitable for conveying household water.,{'ID': '55_Finnish_Health-WaterAndSewerage'}
Sentence_64f259ba-5280-4bf5-bea2-e18cb837a940,Sentence,A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture.,{'ID': '124_Finnish_Health-WaterAndSewerage'}
Sentence_656aa2fa-18cb-41ee-ae28-28deb3dffcc3,Sentence,The water temperature of the water in the hot water system shall be at least 55 degrees Celsius and available from the hot water plumbing fixture within 20 seconds.,{'ID': '61_Finnish_Health-WaterAndSewerage'}
Sentence_6e49e97f-54f6-4333-9b1e-84373a7defe8,Sentence,The protective part of the barrier must extend to a height of at least 0.7 metres from the surface of the landing or step.,{'ID': '40_Finnish_SafetyOfUse'}
Sentence_6efbae9b-e306-4005-8881-aed97c54e405,Sentence,Leakage from a pressure sewer located in a groundwater zone shall be detectable.,{'ID': '145_Finnish_Health-WaterAndSewerage'}
Sentence_726e23c9-02a3-4c56-98d0-8981b7ce877b,Sentence,"In the construction of a new building as well as in repair and alteration work corresponding to the construction of a new building, the premises to be fitted with a floor drain shall be: 1. showers and bathrooms as well as wash rooms in connection with saunas; 2. laundry room; 3. heat distribution room; 4. ventilation unit room; 5. toilet facility intended for public use; 6. technical utility room with a possibility to water damage; 7. car wash facility; 8. special facilities cleansed by water rinsing.",{'ID': '126_Finnish_Health-WaterAndSewerage'}
Sentence_7d877df3-9aa7-4dff-a64d-5356a66c944d,Sentence,"In public outdoor and indoor spaces, and in business and service premises, a handrail must continue at least 300 millimetres past the start and end points of the structure, and in the case of stairs or ramps that have a width exceeding 2.4 metres and are located in assembly areas, it must also be placed so as to divide the passageway into parts no wider than the abovementioned width.",{'ID': '59_Finnish_SafetyOfUse'}
Sentence_84033aa1-c68d-457c-b7d8-893e879cd196,Sentence,The pumping station shall be equipped with a malfunction detector.,{'ID': '131_Finnish_Health-WaterAndSewerage'}
Sentence_868ad193-b0d2-47b9-9fe0-ded5b761d3b0,Sentence,The integrity of the water system shall be ensured with pressure testing using water.,{'ID': '106_Finnish_Health-WaterAndSewerage'}
Sentence_8b054fa5-fa6b-40f8-996a-a6dfea855fc3,Sentence,"The distance between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than 400 millimetres on the side wall and no less than 1,500 millimetres on the end wall.",{'ID': '33_Finnish_SafetyOfUse'}
Sentence_a52847f2-243e-44ed-b4b4-db3e948dd820,Sentence,The water system shall be designed so as to prevent detrimental cross-flow of water from the hot water pipe to the cold water pipe or vice versa.,{'ID': '63_Finnish_Health-WaterAndSewerage'}
Sentence_a922fe4e-30c9-4fef-a442-27459b959914,Sentence,Vertical service pipes shall be equipped with mechanical or structural leak detectors at each floor if the service pipes are not visible.,{'ID': '82_Finnish_Health-WaterAndSewerage'}
Sentence_ae098b28-f01d-44df-b601-b7ac7631101d,Sentence,"On stairs and ramps, a handrail must be installed for the entire length and on both sides of the structure.",{'ID': '54_Finnish_SafetyOfUse'}
Sentence_cc39ab97-8937-45f7-bc1f-bb2ccb95cb56,Sentence,Drains shall convey foundation drainage water via drainage wells to a collection well.,{'ID': '172_Finnish_Health-WaterAndSewerage'}
Sentence_d099bcfd-6f29-4146-a72f-189db5e03dd4,Sentence,"If waste water cannot be conveyed from the drainage points of a building with gravity unloading via a gradient sewer, the waste water shall be pumped.",{'ID': '128_Finnish_Health-WaterAndSewerage'}
Sentence_d1512435-3f66-4a07-90fd-fd3e3d2bea1a,Sentence,The stairs between floor levels must be covered.,{'ID': '17_Finnish_SafetyOfUse'}
