:START_ID,:END_ID,:TYPE
considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,adequate_number,NONE
adequate_number,appropriately_located,NONE
appropriately_located,toilet_facilities,NONE
toilet_facilities,suitable_for_users_of_wheelchairs_and_walking_frames_with_wheels,NONE
non_residential_building,considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,SELECTION
considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,adequate_number,SELECTION
adequate_number,appropriately_located,SELECTION
appropriately_located,toilet_facilities,SELECTION
toilet_facilities,suitable_for_users_of_wheelchairs_and_walking_frames_with_wheels,SELECTION
non_residential_building,considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,EQUAL
considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,adequate_number,EQUAL
adequate_number,appropriately_located,EQUAL
appropriately_located,toilet_facilities,EQUAL
toilet_facilities,suitable_for_users_of_wheelchairs_and_walking_frames_with_wheels,EQUAL
non_residential_building,considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,PART_OF
considering_the_intended_use_and_functional_units_of_the_building_and_distances_in_the_building,adequate_number,PART_OF
adequate_number,appropriately_located,PART_OF
appropriately_located,toilet_facilities,PART_OF
toilet_facilities,suitable_for_users_of_wheelchairs_and_walking_frames_with_wheels,PART_OF
Sentence_cf35d4a4-3170-421b-9be1-b68d928eed1d,roof,HAS_ENTITY
Sentence_cf35d4a4-3170-421b-9be1-b68d928eed1d,pitch,HAS_ENTITY
Sentence_cf35d4a4-3170-421b-9be1-b68d928eed1d,1_8,HAS_ENTITY
Sentence_cf35d4a4-3170-421b-9be1-b68d928eed1d,constructed_making_appropriate_use_of_walkways___roof_ladders___safety_ladders___roof_stairs___roof_treads_and_foot_rails,HAS_ENTITY
roof,pitch,NECESSITY
pitch,1_8,NECESSITY
1_8,constructed_making_appropriate_use_of_walkways___roof_ladders___safety_ladders___roof_stairs___roof_treads_and_foot_rails,NECESSITY
roof,pitch,PART_OF
pitch,1_8,PART_OF
1_8,constructed_making_appropriate_use_of_walkways___roof_ladders___safety_ladders___roof_stairs___roof_treads_and_foot_rails,PART_OF
roof,pitch,GREATER
pitch,1_8,GREATER
1_8,constructed_making_appropriate_use_of_walkways___roof_ladders___safety_ladders___roof_stairs___roof_treads_and_foot_rails,GREATER
Sentence_d796dece-45f6-4527-a151-c59b007e9028,safe,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,marked,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,access_route,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,pedestrian_traffic,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,through_them,HAS_ENTITY
Sentence_d796dece-45f6-4527-a151-c59b007e9028,necessary,HAS_ENTITY
safe,marked,NONE
marked,access_route,NONE
access_route,reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,NONE
reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,pedestrian_traffic,NONE
pedestrian_traffic,through_them,NONE
through_them,necessary,NONE
safe,marked,SELECTION
marked,access_route,SELECTION
access_route,reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,SELECTION
reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,pedestrian_traffic,SELECTION
pedestrian_traffic,through_them,SELECTION
through_them,necessary,SELECTION
safe,marked,NECESSITY
marked,access_route,NECESSITY
access_route,reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,NECESSITY
reserved_for_pedestrians_in_connection_with_vehicle_traffic_and_goods_transport_routes___doors_and_gates_in_the_yards_of_buildings_other_than_single_family_houses,pedestrian_traffic,NECESSITY
pedestrian_traffic,through_them,NECESSITY
through_them,necessary,NECESSITY
Sentence_d3c5b819-2fd9-461f-b0cc-ac1dd14b45dc,sewer,HAS_ENTITY
Sentence_d3c5b819-2fd9-461f-b0cc-ac1dd14b45dc,installed_in_the_ground,HAS_ENTITY
Sentence_d3c5b819-2fd9-461f-b0cc-ac1dd14b45dc,withstand_the_load_imposed_by_soil___soil_corrosion_as_well_as_subsidence_of_soil,HAS_ENTITY
sewer,installed_in_the_ground,NECESSITY
installed_in_the_ground,withstand_the_load_imposed_by_soil___soil_corrosion_as_well_as_subsidence_of_soil,NECESSITY
sewer,installed_in_the_ground,SELECTION
installed_in_the_ground,withstand_the_load_imposed_by_soil___soil_corrosion_as_well_as_subsidence_of_soil,SELECTION
Sentence_319372c4-2f9b-4594-8150-b9fd2c7670c4,stack_vent,HAS_ENTITY
Sentence_319372c4-2f9b-4594-8150-b9fd2c7670c4,cold_premises,HAS_ENTITY
Sentence_319372c4-2f9b-4594-8150-b9fd2c7670c4,thermally_insulated,HAS_ENTITY
stack_vent,cold_premises,PART_OF
cold_premises,thermally_insulated,PART_OF
stack_vent,cold_premises,NECESSITY
cold_premises,thermally_insulated,NECESSITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,unit,HAS_ENTITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,living_accommodation,HAS_ENTITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,space_for_commercial_purposes,HAS_ENTITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,treated_as_a_dwelling,HAS_ENTITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,commercial_part,HAS_ENTITY
Sentence_2032e456-bf80-4342-90dc-0da164e00a9a,reverted_to_domestic_use,HAS_ENTITY
unit,living_accommodation,NONE
living_accommodation,space_for_commercial_purposes,NONE
space_for_commercial_purposes,treated_as_a_dwelling,NONE
treated_as_a_dwelling,commercial_part,NONE
commercial_part,reverted_to_domestic_use,NONE
unit,living_accommodation,NECESSITY
living_accommodation,space_for_commercial_purposes,NECESSITY
space_for_commercial_purposes,treated_as_a_dwelling,NECESSITY
treated_as_a_dwelling,commercial_part,NECESSITY
commercial_part,reverted_to_domestic_use,NECESSITY
unit,living_accommodation,SELECTION
living_accommodation,space_for_commercial_purposes,SELECTION
space_for_commercial_purposes,treated_as_a_dwelling,SELECTION
treated_as_a_dwelling,commercial_part,SELECTION
commercial_part,reverted_to_domestic_use,SELECTION
unit,living_accommodation,PART_OF
living_accommodation,space_for_commercial_purposes,PART_OF
space_for_commercial_purposes,treated_as_a_dwelling,PART_OF
treated_as_a_dwelling,commercial_part,PART_OF
commercial_part,reverted_to_domestic_use,PART_OF
Sentence_2cb4937d-9ec4-4013-8e9b-318a8adae27a,Account,HAS_ENTITY
Sentence_2cb4937d-9ec4-4013-8e9b-318a8adae27a,taken_of_outside_noise,HAS_ENTITY
Sentence_2cb4937d-9ec4-4013-8e9b-318a8adae27a,openable,HAS_ENTITY
Sentence_2cb4937d-9ec4-4013-8e9b-318a8adae27a,windows,HAS_ENTITY
Sentence_2cb4937d-9ec4-4013-8e9b-318a8adae27a,appropriate_for_purge_ventilation,HAS_ENTITY
Account,taken_of_outside_noise,SELECTION
taken_of_outside_noise,openable,SELECTION
openable,windows,SELECTION
windows,appropriate_for_purge_ventilation,SELECTION
Account,taken_of_outside_noise,NONE
taken_of_outside_noise,openable,NONE
openable,windows,NONE
windows,appropriate_for_purge_ventilation,NONE
Account,taken_of_outside_noise,NECESSITY
taken_of_outside_noise,openable,NECESSITY
openable,windows,NECESSITY
windows,appropriate_for_purge_ventilation,NECESSITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,area,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,potentially_flammable,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,explosive,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,atmosphere,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,building,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,dwellings,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,accommodation_premises,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,institutions,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,assembly,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,business,HAS_ENTITY
Sentence_72e7ed0c-9e73-46b2-a919-20f3fea337fd,premises,HAS_ENTITY
area,potentially_flammable,SELECTION
potentially_flammable,explosive,SELECTION
explosive,atmosphere,SELECTION
atmosphere,building,SELECTION
building,dwellings,SELECTION
dwellings,accommodation_premises,SELECTION
accommodation_premises,institutions,SELECTION
institutions,assembly,SELECTION
assembly,business,SELECTION
business,premises,SELECTION
area,potentially_flammable,PART_OF
potentially_flammable,explosive,PART_OF
explosive,atmosphere,PART_OF
atmosphere,building,PART_OF
building,dwellings,PART_OF
dwellings,accommodation_premises,PART_OF
accommodation_premises,institutions,PART_OF
institutions,assembly,PART_OF
assembly,business,PART_OF
business,premises,PART_OF
area,potentially_flammable,NONE
potentially_flammable,explosive,NONE
explosive,atmosphere,NONE
atmosphere,building,NONE
building,dwellings,NONE
dwellings,accommodation_premises,NONE
accommodation_premises,institutions,NONE
institutions,assembly,NONE
assembly,business,NONE
business,premises,NONE
area,potentially_flammable,NOT_PART_OF
potentially_flammable,explosive,NOT_PART_OF
explosive,atmosphere,NOT_PART_OF
atmosphere,building,NOT_PART_OF
building,dwellings,NOT_PART_OF
dwellings,accommodation_premises,NOT_PART_OF
accommodation_premises,institutions,NOT_PART_OF
institutions,assembly,NOT_PART_OF
assembly,business,NOT_PART_OF
business,premises,NOT_PART_OF
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,abrupt,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,level_differences,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,0_7_metres,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,precipices,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,vicinity,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,common_play,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,recreation,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,areas,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,buildings,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,two,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,dwellings,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,indicated_by_appropriate_barriers_or_suitable_planted_areas,HAS_ENTITY
Sentence_a5e9c36f-358f-4375-943c-6d5b89c82647,outfitted_with_a_base_that_cushions_any_fall,HAS_ENTITY
abrupt,level_differences,GREATER
level_differences,0_7_metres,GREATER
0_7_metres,precipices,GREATER
precipices,vicinity,GREATER
vicinity,common_play,GREATER
common_play,recreation,GREATER
recreation,areas,GREATER
areas,buildings,GREATER
buildings,two,GREATER
two,dwellings,GREATER
dwellings,indicated_by_appropriate_barriers_or_suitable_planted_areas,GREATER
indicated_by_appropriate_barriers_or_suitable_planted_areas,outfitted_with_a_base_that_cushions_any_fall,GREATER
abrupt,level_differences,PART_OF
level_differences,0_7_metres,PART_OF
0_7_metres,precipices,PART_OF
precipices,vicinity,PART_OF
vicinity,common_play,PART_OF
common_play,recreation,PART_OF
recreation,areas,PART_OF
areas,buildings,PART_OF
buildings,two,PART_OF
two,dwellings,PART_OF
dwellings,indicated_by_appropriate_barriers_or_suitable_planted_areas,PART_OF
indicated_by_appropriate_barriers_or_suitable_planted_areas,outfitted_with_a_base_that_cushions_any_fall,PART_OF
abrupt,level_differences,NONE
level_differences,0_7_metres,NONE
0_7_metres,precipices,NONE
precipices,vicinity,NONE
vicinity,common_play,NONE
common_play,recreation,NONE
recreation,areas,NONE
areas,buildings,NONE
buildings,two,NONE
two,dwellings,NONE
dwellings,indicated_by_appropriate_barriers_or_suitable_planted_areas,NONE
indicated_by_appropriate_barriers_or_suitable_planted_areas,outfitted_with_a_base_that_cushions_any_fall,NONE
abrupt,level_differences,NECESSITY
level_differences,0_7_metres,NECESSITY
0_7_metres,precipices,NECESSITY
precipices,vicinity,NECESSITY
vicinity,common_play,NECESSITY
common_play,recreation,NECESSITY
recreation,areas,NECESSITY
areas,buildings,NECESSITY
buildings,two,NECESSITY
two,dwellings,NECESSITY
dwellings,indicated_by_appropriate_barriers_or_suitable_planted_areas,NECESSITY
indicated_by_appropriate_barriers_or_suitable_planted_areas,outfitted_with_a_base_that_cushions_any_fall,NECESSITY
abrupt,level_differences,SELECTION
level_differences,0_7_metres,SELECTION
0_7_metres,precipices,SELECTION
precipices,vicinity,SELECTION
vicinity,common_play,SELECTION
common_play,recreation,SELECTION
recreation,areas,SELECTION
areas,buildings,SELECTION
buildings,two,SELECTION
two,dwellings,SELECTION
dwellings,indicated_by_appropriate_barriers_or_suitable_planted_areas,SELECTION
indicated_by_appropriate_barriers_or_suitable_planted_areas,outfitted_with_a_base_that_cushions_any_fall,SELECTION
Sentence_9f5fe460-cae1-4653-a951-38e31f3ed15d,restrictors,HAS_ENTITY
Sentence_9f5fe460-cae1-4653-a951-38e31f3ed15d,windows,HAS_ENTITY
Sentence_9f5fe460-cae1-4653-a951-38e31f3ed15d,used_as_emergency_exits,HAS_ENTITY
Sentence_9f5fe460-cae1-4653-a951-38e31f3ed15d,easily_releasable_by_an_adult,HAS_ENTITY
restrictors,windows,SELECTION
windows,used_as_emergency_exits,SELECTION
used_as_emergency_exits,easily_releasable_by_an_adult,SELECTION
restrictors,windows,NONE
windows,used_as_emergency_exits,NONE
used_as_emergency_exits,easily_releasable_by_an_adult,NONE
restrictors,windows,NECESSITY
windows,used_as_emergency_exits,NECESSITY
used_as_emergency_exits,easily_releasable_by_an_adult,NECESSITY
restrictors,windows,PART_OF
windows,used_as_emergency_exits,PART_OF
used_as_emergency_exits,easily_releasable_by_an_adult,PART_OF
Sentence_850d22c2-6ff0-4ab6-89e1-75368bad5aa6,Barriers,HAS_ENTITY
Sentence_850d22c2-6ff0-4ab6-89e1-75368bad5aa6,loading_docks,HAS_ENTITY
Sentence_850d22c2-6ff0-4ab6-89e1-75368bad5aa6,not_impede_loading_and_unloading,HAS_ENTITY
Barriers,loading_docks,PART_OF
loading_docks,not_impede_loading_and_unloading,PART_OF
Barriers,loading_docks,NECESSITY
loading_docks,not_impede_loading_and_unloading,NECESSITY
Sentence_7aceb502-0ee4-49d6-b9b1-0bed9d77d3fd,Combustion_appliances,HAS_ENTITY
Sentence_7aceb502-0ee4-49d6-b9b1-0bed9d77d3fd,operate_safely,HAS_ENTITY
Combustion_appliances,operate_safely,NECESSITY
Sentence_a9c88566-e4e5-4cba-8165-9916820d9cc5,Doors,HAS_ENTITY
Sentence_a9c88566-e4e5-4cba-8165-9916820d9cc5,gates,HAS_ENTITY
Sentence_a9c88566-e4e5-4cba-8165-9916820d9cc5,boom_barriers,HAS_ENTITY
Sentence_a9c88566-e4e5-4cba-8165-9916820d9cc5,operate_safely,HAS_ENTITY
Sentence_a9c88566-e4e5-4cba-8165-9916820d9cc5,not_cause_a_danger_of_an_accident,HAS_ENTITY
Doors,gates,NONE
gates,boom_barriers,NONE
boom_barriers,operate_safely,NONE
operate_safely,not_cause_a_danger_of_an_accident,NONE
Doors,gates,SELECTION
gates,boom_barriers,SELECTION
boom_barriers,operate_safely,SELECTION
operate_safely,not_cause_a_danger_of_an_accident,SELECTION
Doors,gates,NECESSITY
gates,boom_barriers,NECESSITY
boom_barriers,operate_safely,NECESSITY
operate_safely,not_cause_a_danger_of_an_accident,NECESSITY
Sentence_d5e2fb3e-df0c-48bd-8a09-734822ff086d,emergency_repairs,HAS_ENTITY
Sentence_d5e2fb3e-df0c-48bd-8a09-734822ff086d,not_possible_to_notify_the_building_control_body_in_advance,HAS_ENTITY
Sentence_d5e2fb3e-df0c-48bd-8a09-734822ff086d,building_control_body,HAS_ENTITY
Sentence_d5e2fb3e-df0c-48bd-8a09-734822ff086d,notified_as_soon_as_possible,HAS_ENTITY
emergency_repairs,not_possible_to_notify_the_building_control_body_in_advance,NECESSITY
not_possible_to_notify_the_building_control_body_in_advance,building_control_body,NECESSITY
building_control_body,notified_as_soon_as_possible,NECESSITY
emergency_repairs,not_possible_to_notify_the_building_control_body_in_advance,SELECTION
not_possible_to_notify_the_building_control_body_in_advance,building_control_body,SELECTION
building_control_body,notified_as_soon_as_possible,SELECTION
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,mechanical,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,ventilation_systems,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,fan_units,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,appropriately_sized,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,fans,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,operating_in_normal_background_ventilation_mode,HAS_ENTITY
Sentence_596cc55c-f50f-4155-962f-832b87226a8e,not_overly_noisy,HAS_ENTITY
mechanical,ventilation_systems,PART_OF
ventilation_systems,fan_units,PART_OF
fan_units,appropriately_sized,PART_OF
appropriately_sized,fans,PART_OF
fans,operating_in_normal_background_ventilation_mode,PART_OF
operating_in_normal_background_ventilation_mode,not_overly_noisy,PART_OF
mechanical,ventilation_systems,NECESSITY
ventilation_systems,fan_units,NECESSITY
fan_units,appropriately_sized,NECESSITY
appropriately_sized,fans,NECESSITY
fans,operating_in_normal_background_ventilation_mode,NECESSITY
operating_in_normal_background_ventilation_mode,not_overly_noisy,NECESSITY
mechanical,ventilation_systems,NONE
ventilation_systems,fan_units,NONE
fan_units,appropriately_sized,NONE
appropriately_sized,fans,NONE
fans,operating_in_normal_background_ventilation_mode,NONE
operating_in_normal_background_ventilation_mode,not_overly_noisy,NONE
mechanical,ventilation_systems,SELECTION
ventilation_systems,fan_units,SELECTION
fan_units,appropriately_sized,SELECTION
appropriately_sized,fans,SELECTION
fans,operating_in_normal_background_ventilation_mode,SELECTION
operating_in_normal_background_ventilation_mode,not_overly_noisy,SELECTION
Sentence_b5edf19f-56df-436a-89f0-9ab5bf6963ea,fire_compartments,HAS_ENTITY
Sentence_b5edf19f-56df-436a-89f0-9ab5bf6963ea,partitioned,HAS_ENTITY
Sentence_b5edf19f-56df-436a-89f0-9ab5bf6963ea,restrict_the_spread_of_fire_and_smoke,HAS_ENTITY
Sentence_b5edf19f-56df-436a-89f0-9ab5bf6963ea,provide_safe_evacuation,HAS_ENTITY
Sentence_b5edf19f-56df-436a-89f0-9ab5bf6963ea,facilitate_rescue_and_extinguishing_measures,HAS_ENTITY
fire_compartments,partitioned,SELECTION
partitioned,restrict_the_spread_of_fire_and_smoke,SELECTION
restrict_the_spread_of_fire_and_smoke,provide_safe_evacuation,SELECTION
provide_safe_evacuation,facilitate_rescue_and_extinguishing_measures,SELECTION
fire_compartments,partitioned,NONE
partitioned,restrict_the_spread_of_fire_and_smoke,NONE
restrict_the_spread_of_fire_and_smoke,provide_safe_evacuation,NONE
provide_safe_evacuation,facilitate_rescue_and_extinguishing_measures,NONE
fire_compartments,partitioned,NECESSITY
partitioned,restrict_the_spread_of_fire_and_smoke,NECESSITY
restrict_the_spread_of_fire_and_smoke,provide_safe_evacuation,NECESSITY
provide_safe_evacuation,facilitate_rescue_and_extinguishing_measures,NECESSITY
Sentence_4b510cad-fefb-44be-a9cb-a26e0c42994c,building,HAS_ENTITY
Sentence_4b510cad-fefb-44be-a9cb-a26e0c42994c,heating_system,HAS_ENTITY
Sentence_4b510cad-fefb-44be-a9cb-a26e0c42994c,heat,HAS_ENTITY
Sentence_4b510cad-fefb-44be-a9cb-a26e0c42994c,conveyed_via_heat_pipes_external_to_the_building_from_a_shared_heat_exchanger_or_heat_generation_unit_to_several_buildings,HAS_ENTITY
